Configuración del modelo;Hash;R²;MAE;RMSE;Acc.;F1;ROC-AUC;IRB Regr.;IRB Clas.;IRB Total
SARIMAXv2.4 (3, 1, 0)(1, 0, 1, 5) (Log) (MinMax) + 2;06aa7bc2;0,9619;1,6044;2,0019;0,8983;0,9;0,8983;1,8398;1,7117;1,7694
SARIMAXv2.4 (0, 1, 1)(0, 0, 1, 5) (Log) + 24;ae834f7a;0,9572;1,7446;2,1226;0,9322;0,9355;0,9316;1,7397;1,7769;1,7602
SARIMAXv2.4 (0, 1, 1)(0, 0, 1, 5) (Log) (MinMax) + 24;b65a34aa;0,9572;1,7446;2,1226;0,9322;0,9355;0,9316;1,7397;1,7769;1,7602
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (YeoJohnson) + 23456;dccf4157;0,9361;2,1901;2,5928;0,9661;0,9677;0,9655;1,473;1,8405;1,6751
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (YeoJohnson) (Standard) + 23456;c4169c1b;0,936;2,1898;2,5951;0,9661;0,9677;0,9655;1,4725;1,8405;1,6749
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (YeoJohnson) (MinMax) + 23456;bccff9f9;0,936;2,1941;2,5945;0,9661;0,9677;0,9655;1,4717;1,8405;1,6745
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (YeoJohnson) + 2345;7fb8065a;0,9359;2,197;2,5967;0,9661;0,9677;0,9655;1,4705;1,8405;1,674
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (YeoJohnson) (MinMax) + 2345;9bb4e63e;0,9357;2,2025;2,6001;0,9661;0,9677;0,9655;1,4684;1,8405;1,673
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (YeoJohnson) (Standard) + 2345;32adfbec;0,9352;2,2022;2,6099;0,9661;0,9677;0,9655;1,4661;1,8405;1,672
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (YeoJohnson) (Standard) + 234;0f887971;0,9339;2,1717;2,6369;0,9322;0,9375;0,931;1,4665;1,7777;1,6377
SARIMAXv2.4 (0, 0, 1)(1, 0, 0, 5) (RetLog) (Standard) + 156;bf61b995;0,949;1,891;2,3157;0,8621;0,8667;0,8619;1,6278;1,6444;1,6369
SARIMAXv2.4 (0, 0, 1)(1, 0, 0, 5) (RetLog) (Standard) + 15;b2c5b38a;0,9521;1,8366;2,2456;0,8448;0,8475;0,8452;1,6668;1,6108;1,636
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (YeoJohnson) (MinMax) + 2346;fadaa6a9;0,9333;2,1832;2,648;0,9322;0,9375;0,931;1,4612;1,7777;1,6353
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (YeoJohnson) + 2346;bf8699c0;0,9333;2,1832;2,648;0,9322;0,9375;0,931;1,4612;1,7777;1,6353
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (YeoJohnson) + 2456;93c2a4ce;0,935;2,0558;2,6158;0,9153;0,9206;0,9144;1,5001;1,7457;1,6352
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (YeoJohnson) (MinMax) + 2456;4c48272f;0,9349;2,0572;2,6176;0,9153;0,9206;0,9144;1,4993;1,7457;1,6348
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (YeoJohnson) (Standard) + 2346;6c9d8344;0,9332;2,1879;2,6512;0,9322;0,9375;0,931;1,4594;1,7777;1,6345
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (YeoJohnson) (MinMax) + 245;9ce67baf;0,9348;2,065;2,6184;0,9153;0,9206;0,9144;1,4971;1,7457;1,6338
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (YeoJohnson) + 245;18368b90;0,9346;2,063;2,6233;0,9153;0,9206;0,9144;1,4964;1,7457;1,6335
SARIMAXv2.4 (0, 0, 2)(0, 0, 0, 5) (RetLog) (Standard) + 136;ce38b07e;0,9469;1,8717;2,3626;0,8621;0,8667;0,8619;1,6199;1,6444;1,6334
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (YeoJohnson) (MinMax) + 234;a53f1986;0,9328;2,1965;2,6593;0,9322;0,9375;0,931;1,4555;1,7777;1,6327
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (YeoJohnson) + 234;20c3e8a4;0,9328;2,1965;2,6593;0,9322;0,9375;0,931;1,4555;1,7777;1,6327
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (YeoJohnson) (Standard) + 2456;944a0078;0,9341;2,0702;2,6323;0,9153;0,9206;0,9144;1,4924;1,7457;1,6317
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (YeoJohnson) (Standard) + 245;bc6fca4e;0,9343;2,0749;2,6293;0,9153;0,9206;0,9144;1,4919;1,7457;1,6315
SARIMAXv2.4 (1, 0, 1)(0, 0, 1, 5) (RetLog) + 135;a4eca9b4;0,9418;1,921;2,4747;0,8793;0,8852;0,8786;1,5735;1,6777;1,6308
SARIMAXv2.4 (0, 0, 2)(0, 0, 0, 5) (RetLog) (Standard) + 1356;624e5398;0,9455;1,8893;2,3937;0,8621;0,8667;0,8619;1,6055;1,6444;1,6269
SARIMAXv2.4 (0, 0, 2)(0, 0, 0, 5) (RetLog) (Standard) + 135;b5b33c5c;0,9441;1,9136;2,424;0,8621;0,8667;0,8619;1,5896;1,6444;1,6197
SARIMAXv2.4 (1, 0, 1)(1, 0, 0, 5) (RetLog) + 156;c83de356;0,9446;1,9743;2,4147;0,8621;0,8667;0,8619;1,5745;1,6444;1,613
SARIMAXv2.4 (0, 0, 2)(0, 0, 0, 5) (RetLog) (Standard) + 13;73da5134;0,9459;1,8901;2,3848;0,8448;0,8475;0,8452;1,6078;1,6108;1,6094
SARIMAXv2.4 (0, 0, 1)(0, 0, 1, 5) (RetLog) + 15;289173f0;0,9472;1,9297;2,3567;0,8448;0,8475;0,8452;1,604;1,6108;1,6077
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (YeoJohnson) (Standard) + 2356;8b34e19f;0,9186;2,4453;2,9257;0,9492;0,9524;0,9483;1,3467;1,809;1,601
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (YeoJohnson) (Standard) + 246;c7311c52;0,9248;2,1938;2,8127;0,9153;0,9231;0,9138;1,4216;1,7468;1,6005
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (YeoJohnson) + 246;b1b24a0f;0,9247;2,1976;2,8136;0,9153;0,9231;0,9138;1,4205;1,7468;1,6
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (YeoJohnson) (MinMax) + 246;7e8da9b7;0,9247;2,1976;2,8136;0,9153;0,9231;0,9138;1,4205;1,7468;1,6
SARIMAXv2.4 (3, 1, 0)(1, 0, 0, 5) (YeoJohnson) (MinMax) + 23;7e138df1;0,9167;2,422;2,9598;0,9492;0,9524;0,9483;1,3443;1,809;1,5998
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (YeoJohnson) + 2356;06b6bb3b;0,918;2,453;2,9361;0,9492;0,9524;0,9483;1,3432;1,809;1,5994
SARIMAXv2.4 (3, 1, 0)(1, 0, 0, 5) (YeoJohnson) (Standard) + 23;97472879;0,9164;2,4289;2,9647;0,9492;0,9524;0,9483;1,342;1,809;1,5988
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (YeoJohnson) + 24;f051ea9d;0,9243;2,2048;2,8224;0,9153;0,9231;0,9138;1,417;1,7468;1,5984
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (YeoJohnson) (MinMax) + 24;d2e1420d;0,9243;2,2048;2,8224;0,9153;0,9231;0,9138;1,417;1,7468;1,5984
SARIMAXv2.4 (3, 1, 0)(1, 0, 0, 5) (YeoJohnson) + 23;34464362;0,9157;2,4247;2,9785;0,9492;0,9524;0,9483;1,3401;1,809;1,598
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (YeoJohnson) (MinMax) + 2356;cc8b45bd;0,9175;2,4615;2,9453;0,9492;0,9524;0,9483;1,3398;1,809;1,5979
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (YeoJohnson) (Standard) + 235;87c5af57;0,9173;2,4627;2,9496;0,9492;0,9524;0,9483;1,3388;1,809;1,5974
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (YeoJohnson) + 235;84f47761;0,917;2,4611;2,9547;0,9492;0,9524;0,9483;1,3381;1,809;1,597
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (YeoJohnson) (Standard) + 24;738d3313;0,9237;2,2094;2,8333;0,9153;0,9231;0,9138;1,4137;1,7468;1,5969
SARIMAXv2.4 (1, 0, 1)(0, 0, 0, 5) (RetLog) + 1356;95d23044;0,934;2,0542;2,6352;0,8793;0,8852;0,8786;1,4958;1,6777;1,5958
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (YeoJohnson) (MinMax) + 235;ec85b346;0,9163;2,4727;2,9671;0,9492;0,9524;0,9483;1,3335;1,809;1,595
SARIMAXv2.4 (3, 1, 0)(1, 0, 0, 5) (YeoJohnson) (Standard) + 236;4822f6f8;0,9192;2,3996;2,9148;0,9322;0,9375;0,931;1,3575;1,7777;1,5886
SARIMAXv2.4 (0, 1, 1)(0, 0, 0, 5) (Log) + 134;47e09658;0,9308;2,2751;2,698;0,8983;0,8929;0,8994;1,4292;1,7082;1,5826
SARIMAXv2.4 (3, 1, 0)(1, 0, 0, 5) (YeoJohnson) + 236;4ec39d37;0,9166;2,4214;2,9627;0,9322;0,9375;0,931;1,3438;1,7777;1,5825
SARIMAXv2.4 (3, 1, 0)(1, 0, 0, 5) (YeoJohnson) (MinMax) + 236;d47cdf3b;0,9163;2,4278;2,9681;0,9322;0,9375;0,931;1,3416;1,7777;1,5815
SARIMAXv2.4 (1, 0, 1)(0, 0, 0, 5) (RetLog) + 13;6e02dfa4;0,94;2,0011;2,5128;0,8448;0,8475;0,8452;1,5406;1,6108;1,5792
SARIMAXv2.4 (1, 0, 1)(1, 0, 0, 5) (RetLog) + 136;aec88b37;0,9353;2,0739;2,6094;0,8621;0,8667;0,8619;1,497;1,6444;1,5781
SARIMAXv2.4 (1, 1, 1)(0, 0, 0, 5) (Log) + 13456;87d77905;0,9241;2,4103;2,8264;0,9153;0,9123;0,9161;1,3737;1,7418;1,5762
SARIMAXv2.4 (1, 1, 3)(0, 0, 1, 5) (Log) + 1346;7b20f6de;0,9292;2,3089;2,7299;0,8983;0,8929;0,8994;1,4149;1,7082;1,5762
SARIMAXv2.4 (1, 1, 2)(0, 0, 0, 5) (Log) + 1345;3309b280;0,9232;2,4485;2,8415;0,9153;0,9123;0,9161;1,3635;1,7418;1,5715
SARIMAXv2.4 (1, 1, 1)(0, 0, 0, 5) (Log) (Standard) + 134;20b535c1;0,9173;2,4919;2,9493;0,9153;0,9123;0,9161;1,3336;1,7418;1,5581
SARIMAXv2.4 (2, 1, 0)(1, 0, 1, 5) (YeoJohnson) + 256;c6e88021;0,9122;2,4571;3,0385;0,9153;0,918;0,9149;1,3226;1,7445;1,5546
SARIMAXv2.4 (1, 1, 1)(0, 0, 0, 5) (Log) (MinMax) + 134;0e76acbf;0,9217;2,4135;2,8702;0,8983;0,8966;0,8989;1,364;1,71;1,5543
SARIMAXv2.4 (1, 1, 1)(0, 0, 0, 5) (Log) (MinMax) + 13456;e522bc26;0,9215;2,4269;2,8745;0,8983;0,8966;0,8989;1,3606;1,71;1,5528
SARIMAXv2.4 (1, 1, 1)(0, 0, 0, 5) (Log) (MinMax) + 1346;7dd4e316;0,9202;2,4429;2,8977;0,8983;0,8966;0,8989;1,3528;1,71;1,5493
SARIMAXv2.4 (0, 1, 1)(1, 0, 0, 5) (Log) + 14;fb82284e;0,9291;2,4364;2,731;0,8814;0,8772;0,8822;1,3898;1,6765;1,5475
SARIMAXv2.4 (1, 1, 2)(0, 0, 0, 5) (Log) (MinMax) + 1345;5e326d81;0,9194;2,476;2,9111;0,8983;0,8966;0,8989;1,3441;1,71;1,5454
SARIMAXv2.4 (3, 1, 0)(1, 0, 1, 5) (YeoJohnson) (Standard) + 256;7da4cb7b;0,9094;2,5231;3,0873;0,9153;0,918;0,9149;1,3018;1,7445;1,5453
SARIMAXv2.4 (1, 1, 1)(0, 0, 0, 5) (Log) (Standard) + 1346;b2dcb412;0,9092;2,6225;3,091;0,9153;0,9123;0,9161;1,2847;1,7418;1,5361
SARIMAXv2.4 (1, 1, 1)(1, 0, 0, 5) (Log) (Standard) + 1345;a2663e53;0,9105;2,6494;3,0687;0,9153;0,9123;0,9161;1,2846;1,7418;1,536
SARIMAXv2.4 (2, 1, 0)(0, 0, 1, 5) (YeoJohnson) (MinMax) + 256;a2e96505;0,9043;2,6072;3,1732;0,9153;0,918;0,9149;1,2724;1,7445;1,532
SARIMAXv2.4 (1, 1, 1)(0, 0, 0, 5) (Log) (Standard) + 13456;97dd47c9;0,9137;2,5671;3,013;0,8983;0,8966;0,8989;1,3083;1,71;1,5293
SARIMAXv2.4 (2, 1, 0)(1, 0, 1, 5) (YeoJohnson) + 25;1d5f88c9;0,9079;2,5241;3,1123;0,8983;0,9032;0,8977;1,2971;1,7133;1,526
SARIMAXv2.4 (3, 1, 1)(0, 0, 0, 5) (Log) (Standard) + 14;bc3c6f1e;0,9099;2,7413;3,0781;0,8983;0,8966;0,8989;1,2689;1,71;1,5115
SARIMAXv2.4 (2, 1, 0)(0, 0, 1, 5) (YeoJohnson) (MinMax) + 25;432ce101;0,8993;2,6822;3,2549;0,8983;0,9032;0,8977;1,2465;1,7133;1,5032
SARIMAXv2.4 (3, 1, 0)(1, 0, 1, 5) (YeoJohnson) (Standard) + 25;b185e61b;0,8994;2,7082;3,2528;0,8983;0,9032;0,8977;1,2429;1,7133;1,5016
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) + 24;a3700edd;0,9414;1,8775;2,4818;0,7458;0,7692;0,7443;1,5849;1,4335;1,5016
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) + 245;a75e5b38;0,94;1,878;2,512;0,7458;0,7692;0,7443;1,5768;1,4335;1,4979
SARIMAXv2.4 (0, 0, 1)(1, 0, 0, 5) (RetLog) + 16;9e3e9db7;0,9123;2,5215;3,0378;0,8621;0,8667;0,8619;1,3113;1,6444;1,4945
SARIMAXv2.4 (3, 1, 0)(1, 0, 1, 5) (YeoJohnson) + 2;e0022838;0,8951;2,7611;3,3216;0,8983;0,9032;0,8977;1,2237;1,7133;1,493
SARIMAXv2.4 (3, 1, 0)(1, 0, 1, 5) (YeoJohnson) (MinMax) + 2;7c7c247e;0,894;2,7787;3,3392;0,8983;0,9032;0,8977;1,2183;1,7133;1,4906
SARIMAXv2.4 (0, 0, 1)(1, 0, 0, 5) (RetLog) + 1;292dbcfe;0,917;2,466;2,9538;0,8448;0,8475;0,8452;1,3374;1,6108;1,4877
SARIMAXv2.4 (3, 0, 0)(2, 0, 1, 5) + 23456;447387df;0,9375;1,9301;2,5648;0,7458;0,7619;0,7448;1,5474;1,4294;1,4825
SARIMAXv2.4 (1, 1, 1)(0, 0, 0, 5) (Log) (Standard) + 145;0605a5be;0,9059;2,835;3,1462;0,8814;0,8772;0,8822;1,2434;1,6765;1,4816
SARIMAXv2.4 (2, 1, 0)(1, 0, 1, 5) (YeoJohnson) + 26;ed18eb91;0,8981;2,723;3,2733;0,8814;0,8852;0,881;1,2373;1,6806;1,4811
SARIMAXv2.4 (2, 1, 0)(1, 0, 1, 5) (YeoJohnson) (MinMax) + 26;ccfa7ee3;0,8981;2,7231;3,2733;0,8814;0,8852;0,881;1,2373;1,6806;1,4811
SARIMAXv2.4 (0, 0, 2)(0, 0, 0, 5) (RetLog) (Standard) + 1346;32f6cf9b;0,8922;2,8586;3,368;0,8966;0,8966;0,8976;1,2026;1,7081;1,4806
SARIMAXv2.4 (1, 1, 1)(1, 0, 0, 5) (Log) + 145;0bdc0d33;0,9062;2,8639;3,1417;0,8814;0,8772;0,8822;1,2403;1,6765;1,4802
SARIMAXv2.4 (3, 1, 0)(1, 0, 1, 5) (YeoJohnson) (Standard) + 26;a6961434;0,8897;2,879;3,4064;0,8983;0,9;0,8983;1,1938;1,7117;1,4787
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) + 2;f1889b9c;0,9405;1,9008;2,5014;0,7288;0,75;0,7276;1,5725;1,4;1,4776
SARIMAXv2.4 (0, 0, 2)(0, 0, 0, 5) (RetLog) (Standard) + 13456;37632637;0,8907;2,8908;3,3899;0,8966;0,8966;0,8976;1,1948;1,7081;1,4771
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) + 25;893e2c41;0,9396;1,8907;2,521;0,7288;0,75;0,7276;1,5705;1,4;1,4767
SARIMAXv2.4 (3, 0, 0)(0, 0, 1, 5) + 235;79454c88;0,9394;1,8922;2,5243;0,7288;0,75;0,7276;1,5692;1,4;1,4761
SARIMAXv2.4 (3, 0, 0)(0, 0, 1, 5) + 2345;ee104991;0,9397;1,9001;2,5175;0,7288;0,75;0,7276;1,5685;1,4;1,4758
SARIMAXv2.4 (0, 0, 2)(0, 0, 0, 5) (RetLog) (Standard) + 134;5e27ca06;0,8897;2,8935;3,4065;0,8966;0,8966;0,8976;1,1919;1,7081;1,4758
SARIMAXv2.4 (1, 1, 1)(2, 0, 0, 5) (Log) + 1456;2f091d8a;0,9035;2,8843;3,1855;0,8814;0,8772;0,8822;1,2298;1,6765;1,4755
SARIMAXv2.4 (3, 0, 0)(0, 0, 1, 5) + 23;2ccd1d01;0,9397;1,9245;2,5189;0,7288;0,75;0,7276;1,5608;1,4;1,4724
SARIMAXv2.4 (3, 0, 0)(2, 0, 2, 5) (Standard) + 245;71e5580a;0,9387;1,9248;2,5385;0,7288;0,75;0,7276;1,5557;1,4;1,4701
SARIMAXv2.4 (3, 0, 0)(2, 0, 2, 5) (Standard) + 24;27d300ea;0,939;1,9285;2,5335;0,7288;0,75;0,7276;1,5559;1,4;1,4701
SARIMAXv2.4 (0, 0, 2)(0, 0, 0, 5) (RetLog) (Standard) + 1345;acd8be5e;0,8868;2,9462;3,4501;0,8966;0,8966;0,8976;1,1783;1,7081;1,4697
SARIMAXv2.4 (3, 0, 0)(2, 0, 2, 5) (Standard) + 2345;c26fa70e;0,9389;1,9373;2,536;0,7288;0,75;0,7276;1,5526;1,4;1,4687
SARIMAXv2.4 (3, 0, 0)(2, 0, 2, 5) (Standard) + 235;bea4593e;0,9386;1,936;2,542;0,7288;0,75;0,7276;1,5515;1,4;1,4682
