Configuración del modelo;Hash;R²;MAE;RMSE;Acc.;F1;ROC-AUC;IRB Regr.;IRB Clas.;IRB Total
SARIMAXv2.4 (0, 1, 1)(1, 0, 0, 5) (Log) + 14;fb82284e;0,8055;3,4411;4,5234;0,6102;0,623;0,6098;0,9865;1,1695;1,0872
SARIMAXv2.4 (1, 0, 0)(0, 0, 1, 5) (Log) (MinMax) + 1456;2db9c2d9;0,7977;3,5723;4,613;0,6102;0,623;0,6098;0,9651;1,1695;1,0775
SARIMAXv2.4 (0, 0, 0)(0, 0, 1, 5) (Log) (MinMax) + 145;b3774d36;0,7965;3,605;4,6269;0,6102;0,623;0,6098;0,9608;1,1695;1,0756
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (Log) (Standard) + 1456;d792a808;0,7933;3,6189;4,6632;0,6102;0,623;0,6098;0,9557;1,1695;1,0733
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) (Standard) + 1456;43f8b51a;0,792;3,6376;4,677;0,6102;0,623;0,6098;0,9527;1,1695;1,072
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 145;8f3daf2e;0,7911;3,6351;4,6875;0,6102;0,623;0,6098;0,9518;1,1695;1,0715
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (Log) (Standard) + 156;eabd65b6;0,7904;3,6632;4,6956;0,6102;0,623;0,6098;0,9487;1,1695;1,0701
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (Log) + 15;87e8b132;0,7903;3,6657;4,6964;0,6102;0,623;0,6098;0,9484;1,1695;1,07
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (Log) + 156;b9d1cdc7;0,79;3,6673;4,6996;0,6102;0,623;0,6098;0,9479;1,1695;1,0698
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (Log) (Standard) + 135;d97e98ef;0,7896;3,6729;4,705;0,6102;0,623;0,6098;0,9469;1,1695;1,0693
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (Log) (Standard) + 1356;a490a5cf;0,7893;3,6744;4,7078;0,6102;0,623;0,6098;0,9464;1,1695;1,0691
SARIMAXv2.4 (3, 1, 3)(0, 0, 0, 5) (Log) + 146;5bfe8040;0,8048;3,4107;4,5313;0,5932;0,6;0,5931;0,9885;1,1338;1,0684
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) + 1356;dc20ef60;0,7877;3,6932;4,7253;0,6102;0,623;0,6098;0,9431;1,1695;1,0676
SARIMAXv2.4 (1, 0, 1)(0, 0, 0, 5) (YeoJohnson) (Standard) + 1356;da649022;0,7873;3,6981;4,7306;0,6102;0,623;0,6098;0,9421;1,1695;1,0672
SARIMAXv2.4 (1, 0, 1)(0, 0, 0, 5) (YeoJohnson) (Standard) + 135;c49084c6;0,7867;3,7044;4,7369;0,6102;0,623;0,6098;0,941;1,1695;1,0667
SARIMAXv2.4 (0, 0, 1)(0, 0, 0, 5) (Log) (MinMax) + 1;48d84da3;0,7828;3,681;4,7798;0,6102;0,6102;0,6103;0,9384;1,1621;1,0614
SARIMAXv2.4 (0, 0, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 13;6dd7396c;0,7819;3,7305;4,7894;0,6102;0,6102;0,6103;0,9334;1,1621;1,0592
SARIMAXv2.4 (1, 1, 1)(0, 0, 0, 5) (YeoJohnson) (Standard) + 14;b7d98e0d;0,7945;3,5396;4,6497;0,5932;0,6;0,5931;0,964;1,1338;1,0574
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (Log) (Standard) + 15;a5c8e4c9;0,7908;3,6602;4,691;0,5932;0,6129;0,5925;0,9494;1,1412;1,0549
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) (Standard) + 15;d386bbe8;0,7908;3,6624;4,6913;0,5932;0,6129;0,5925;0,9492;1,1412;1,0548
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (Standard) + 1345;b60b2987;0,7946;3,6065;4,6487;0,5932;0,6;0,5931;0,9583;1,1338;1,0548
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) (Standard) + 156;de94ee9a;0,7908;3,6619;4,6915;0,5932;0,6129;0,5925;0,9492;1,1412;1,0548
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (MinMax) + 1345;e9c5bff1;0,7945;3,6092;4,6494;0,5932;0,6;0,5931;0,958;1,1338;1,0547
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) + 156;6ecac08b;0,7904;3,6641;4,6961;0,5932;0,6129;0,5925;0,9485;1,1412;1,0545
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) + 15;55a1e17f;0,7903;3,666;4,6967;0,5932;0,6129;0,5925;0,9483;1,1412;1,0544
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) + 1345;6b15fe8a;0,794;3,6131;4,6552;0,5932;0,6;0,5931;0,9571;1,1338;1,0543
SARIMAXv2.4 (0, 1, 1)(0, 0, 0, 5) (YeoJohnson) + 14;53b7d8d1;0,7902;3,5648;4,6981;0,5932;0,6;0,5931;0,9567;1,1338;1,0541
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (Standard) + 13456;b5ed0471;0,794;3,6167;4,6548;0,5932;0,6;0,5931;0,9568;1,1338;1,0541
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (MinMax) + 13456;0be4cca1;0,7941;3,6176;4,6542;0,5932;0,6;0,5931;0,9568;1,1338;1,0541
SARIMAXv2.4 (0, 0, 0)(0, 0, 0, 5) (Log) (MinMax) + 135;dcba2b51;0,7935;3,6274;4,6604;0,5932;0,6;0,5931;0,9554;1,1338;1,0535
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (Standard) + 134;6cf34b75;0,793;3,6193;4,666;0,5932;0,6;0,5931;0,9554;1,1338;1,0535
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) + 13456;5e8e950c;0,7933;3,6238;4,6629;0,5932;0,6;0,5931;0,9554;1,1338;1,0535
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) + 134;7939033;0,793;3,6204;4,6667;0,5932;0,6;0,5931;0,9553;1,1338;1,0534
SARIMAXv2.4 (1, 0, 3)(0, 0, 0, 5) (Log) + 135;4d78bcc1;0,7888;3,6805;4,7138;0,5932;0,6129;0,5925;0,9453;1,1412;1,0531
SARIMAXv2.4 (1, 0, 3)(0, 0, 0, 5) (Log) + 1356;b9905765;0,7886;3,6813;4,7159;0,5932;0,6129;0,5925;0,945;1,1412;1,0529
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (Standard) + 1346;d9db2e53;0,7925;3,6295;4,6715;0,5932;0,6;0,5931;0,954;1,1338;1,0529
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) + 1346;27fd148a;0,7926;3,6305;4,6711;0,5932;0,6;0,5931;0,9539;1,1338;1,0528
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (MinMax) + 134;46cbf9f2;0,7921;3,6295;4,677;0,5932;0,6;0,5931;0,9534;1,1338;1,0526
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (Standard) + 135;1498bca3;0,7916;3,6361;4,6824;0,5932;0,6;0,5931;0,9523;1,1338;1,0521
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) + 135;3450114a;0,7915;3,6376;4,6834;0,5932;0,6;0,5931;0,9521;1,1338;1,052
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (MinMax) + 1346;2833548d;0,7917;3,6396;4,6807;0,5932;0,6;0,5931;0,9522;1,1338;1,052
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (MinMax) + 135;276a75b6;0,7914;3,6382;4,6844;0,5932;0,6;0,5931;0,9519;1,1338;1,0519
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (MinMax) + 13;24d65f56;0,7911;3,6366;4,688;0,5932;0,6;0,5931;0,9516;1,1338;1,0518
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (Standard) + 13;d204fa93;0,791;3,6372;4,6888;0,5932;0,6;0,5931;0,9515;1,1338;1,0517
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) + 135;29a0f57f;0,7874;3,6972;4,7295;0,5932;0,6129;0,5925;0,9423;1,1412;1,0517
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) + 13;7267897e;0,7909;3,6379;4,6895;0,5932;0,6;0,5931;0,9514;1,1338;1,0517
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 15;5e57aca2;0,7915;3,646;4,6837;0,5932;0,6;0,5931;0,9513;1,1338;1,0517
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (Standard) + 145;25faf6ad;0,7906;3,6351;4,6931;0,5932;0,6;0,5931;0,9512;1,1338;1,0516
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) + 145;795e315d;0,7906;3,6361;4,693;0,5932;0,6;0,5931;0,9512;1,1338;1,0516
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (MinMax) + 145;0b5849e7;0,7907;3,6366;4,6921;0,5932;0,6;0,5931;0,9512;1,1338;1,0516
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (MinMax) + 1356;9b440f68;0,791;3,6455;4,6882;0,5932;0,6;0,5931;0,9509;1,1338;1,0515
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (Standard) + 1356;7e9f7e1d;0,7908;3,6459;4,6905;0,5932;0,6;0,5931;0,9506;1,1338;1,0513
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (Standard) + 15;1d38c6b4;0,7903;3,6409;4,6965;0,5932;0,6;0,5931;0,9504;1,1338;1,0512
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (MinMax) + 15;456c3b63;0,7903;3,6423;4,6971;0,5932;0,6;0,5931;0,9502;1,1338;1,0512
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) + 1356;d6816740;0,7907;3,6484;4,6924;0,5932;0,6;0,5931;0,9502;1,1338;1,0512
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) + 15;ebc0dfa3;0,7903;3,6411;4,6968;0,5932;0,6;0,5931;0,9503;1,1338;1,0512
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (Standard) + 136;d06349ab;0,7904;3,6481;4,6953;0,5932;0,6;0,5931;0,9499;1,1338;1,051
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) + 136;3f81e369;0,7903;3,6494;4,6965;0,5932;0,6;0,5931;0,9497;1,1338;1,0509
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (MinMax) + 136;d3fedd95;0,7903;3,6495;4,6962;0,5932;0,6;0,5931;0,9497;1,1338;1,0509
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (MinMax) + 1456;7f384984;0,7899;3,6486;4,7014;0,5932;0,6;0,5931;0,9492;1,1338;1,0507
SARIMAXv2.4 (0, 0, 0)(0, 0, 0, 5) (Log) (MinMax) + 15;d27d0734;0,7913;3,671;4,6855;0,5932;0,6;0,5931;0,9491;1,1338;1,0507
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (Standard) + 1456;c6cc08c0;0,7894;3,6492;4,7063;0,5932;0,6;0,5931;0,9487;1,1338;1,0505
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) + 1456;aec07170;0,7895;3,6503;4,7058;0,5932;0,6;0,5931;0,9486;1,1338;1,0505
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (Standard) + 14;ea21a132;0,7894;3,6482;4,7064;0,5932;0,6;0,5931;0,9488;1,1338;1,0505
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (MinMax) + 156;7b362c29;0,7897;3,652;4,7028;0,5932;0,6;0,5931;0,9488;1,1338;1,0505
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (MinMax) + 14;f4c9cf72;0,7895;3,6477;4,7059;0,5932;0,6;0,5931;0,9488;1,1338;1,0505
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) + 14;43bc5a6c;0,7894;3,6487;4,7068;0,5932;0,6;0,5931;0,9487;1,1338;1,0505
SARIMAXv2.4 (0, 0, 1)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 1;0009ec5d;0,7899;3,6562;4,7016;0,5932;0,6;0,5931;0,9486;1,1338;1,0504
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) + 1;9bc39662;0,7892;3,6507;4,709;0,5932;0,6;0,5931;0,9483;1,1338;1,0503
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (MinMax) + 1;417dad37;0,7892;3,6507;4,7091;0,5932;0,6;0,5931;0,9483;1,1338;1,0503
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (Standard) + 156;8cbd6074;0,7892;3,6543;4,7088;0,5932;0,6;0,5931;0,948;1,1338;1,0502
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) + 156;887f6f4f;0,7892;3,6544;4,7088;0,5932;0,6;0,5931;0,948;1,1338;1,0502
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (Standard) + 1;3c2efb9b;0,7891;3,6512;4,7098;0,5932;0,6;0,5931;0,9481;1,1338;1,0502
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (Standard) + 146;0ba2fa48;0,789;3,6556;4,711;0,5932;0,6;0,5931;0,9476;1,1338;1,05
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (MinMax) + 146;0967849e;0,7888;3,6579;4,7133;0,5932;0,6;0,5931;0,9472;1,1338;1,0498
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) + 146;47c78698;0,7888;3,6581;4,7138;0,5932;0,6;0,5931;0,9471;1,1338;1,0498
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (Standard) + 16;12feb60e;0,7887;3,6585;4,7149;0,5932;0,6;0,5931;0,947;1,1338;1,0497
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) + 16;ee2b1acf;0,7887;3,6586;4,7146;0,5932;0,6;0,5931;0,947;1,1338;1,0497
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (MinMax) + 16;def7c109;0,7887;3,6586;4,7145;0,5932;0,6;0,5931;0,947;1,1338;1,0497
SARIMAXv2.4 (0, 0, 0)(0, 0, 0, 5) (Log) (MinMax) + 13;28fce426;0,7678;3,8709;4,9423;0,6102;0,6102;0,6103;0,9071;1,1621;1,0474
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 135;886f364f;0,7842;3,7208;4,7642;0,5932;0,6;0,5931;0,9368;1,1338;1,0451
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (Log) (MinMax) + 146;3f40d2cd;0,7959;3,5943;4,6339;0,5763;0,5902;0,5759;0,961;1,1056;1,0405
SARIMAXv2.4 (0, 0, 3)(0, 0, 1, 5) (Log) (MinMax) + 16;19e89ad4;0,7958;3,5998;4,6342;0,5763;0,5902;0,5759;0,9605;1,1056;1,0403
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (Log) (MinMax) + 156;defb8271;0,7948;3,6096;4,6457;0,5763;0,5902;0,5759;0,9584;1,1056;1,0394
SARIMAXv2.4 (3, 1, 1)(0, 0, 1, 5) (Log) (MinMax) + 14;ff1b8a77;0,7935;3,4769;4,6611;0,5763;0,5763;0,5764;0,9684;1,0976;1,0394
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 16;9019ad60;0,7941;3,6173;4,6541;0,5763;0,5902;0,5759;0,9569;1,1056;1,0387
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 146;4182596b;0,7939;3,6183;4,6557;0,5763;0,5902;0,5759;0,9566;1,1056;1,0386
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 156;73a7844f;0,7935;3,6212;4,6608;0,5763;0,5902;0,5759;0,9558;1,1056;1,0382
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 1456;73bf9558;0,7928;3,6203;4,6682;0,5763;0,5902;0,5759;0,9551;1,1056;1,0379
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) (Standard) + 146;7ba719dd;0,7927;3,631;4,6702;0,5763;0,5902;0,5759;0,954;1,1056;1,0374
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (Log) (Standard) + 16;f9ad822b;0,7928;3,6316;4,6686;0,5763;0,5902;0,5759;0,9541;1,1056;1,0374
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (Log) + 16;f127afa4;0,7923;3,6366;4,6742;0,5763;0,5902;0,5759;0,9531;1,1056;1,037
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (Log) (Standard) + 1;6546143d;0,7922;3,6384;4,6753;0,5763;0,5902;0,5759;0,9528;1,1056;1,0369
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) (Standard) + 16;00df0f3f;0,7922;3,6411;4,6752;0,5763;0,5902;0,5759;0,9526;1,1056;1,0368
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (Log) + 1;ca619d2a;0,792;3,6407;4,6778;0,5763;0,5902;0,5759;0,9524;1,1056;1,0367
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) + 16;579e951d;0,7918;3,6444;4,6794;0,5763;0,5902;0,5759;0,9519;1,1056;1,0364
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) + 1;02a7c1cd;0,7917;3,6458;4,6813;0,5763;0,5902;0,5759;0,9516;1,1056;1,0363
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (MinMax) + 1356;362766b7;0,7913;3,6496;4,6857;0,5763;0,5902;0,5759;0,9508;1,1056;1,0359
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (Log) (Standard) + 136;0eef64d4;0,7908;3,6528;4,6915;0,5763;0,5902;0,5759;0,9499;1,1056;1,0356
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (Log) (Standard) + 13;223f6527;0,7908;3,6539;4,6915;0,5763;0,5902;0,5759;0,9499;1,1056;1,0355
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) (Standard) + 136;079ff329;0,7906;3,6536;4,693;0,5763;0,5902;0,5759;0,9497;1,1056;1,0355
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (Log) + 136;29eefd8e;0,7905;3,6555;4,6944;0,5763;0,5902;0,5759;0,9494;1,1056;1,0353
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (Log) + 13;8ad32a29;0,7904;3,6573;4,6952;0,5763;0,5902;0,5759;0,9492;1,1056;1,0352
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) (Standard) + 13;4830027f;0,7902;3,6581;4,6973;0,5763;0,5902;0,5759;0,9489;1,1056;1,0351
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (Log) (MinMax) + 136;a0f66daa;0,7899;3,6536;4,7009;0,5763;0,5902;0,5759;0,9489;1,1056;1,0351
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) + 136;97a107f6;0,7902;3,6581;4,6973;0,5763;0,5902;0,5759;0,9489;1,1056;1,0351
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) + 13;f00c6527;0,7901;3,6595;4,6985;0,5763;0,5902;0,5759;0,9486;1,1056;1,035
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (MinMax) + 1234;8f99b672;0,8041;3,4875;4,5397;0,5593;0,5806;0,5586;0,9805;1,0776;1,0339
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (MinMax) + 12345;c75d0f10;0,8032;3,4896;4,5498;0,5593;0,5806;0,5586;0,9792;1,0776;1,0333
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (Standard) + 12345;00cccfbb;0,8025;3,4848;4,558;0,5593;0,5806;0,5586;0,9787;1,0776;1,0331
SARIMAXv2.4 (0, 0, 3)(0, 0, 2, 5) (MinMax) + 12346;c1e2611f;0,8025;3,4972;4,5575;0,5593;0,5806;0,5586;0,9777;1,0776;1,0327
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (MinMax) + 123456;1dfcd7ed;0,8022;3,4987;4,562;0,5593;0,5806;0,5586;0,9771;1,0776;1,0324
SARIMAXv2.4 (1, 1, 1)(0, 0, 0, 5) (Log) (Standard) + 145;0605a5be;0,8072;3,3579;4,5032;0,5593;0,5517;0,5598;0,9966;1,0609;1,032
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (MinMax) + 1245;9c992ea2;0,8013;3,5017;4,572;0,5593;0,5806;0,5586;0,9757;1,0776;1,0318
SARIMAXv2.4 (0, 0, 1)(2, 0, 0, 5) (MinMax) + 12456;1fda9871;0,8009;3,4998;4,5761;0,5593;0,5806;0,5586;0,9754;1,0776;1,0316
SARIMAXv2.4 (0, 0, 1)(0, 0, 2, 5) (MinMax) + 1246;1f95f871;0,801;3,5043;4,5757;0,5593;0,5806;0,5586;0,9751;1,0776;1,0315
SARIMAXv2.4 (0, 0, 1)(2, 0, 1, 5) (MinMax) + 126;6f3b9161;0,8007;3,5096;4,5782;0,5593;0,5806;0,5586;0,9743;1,0776;1,0312
SARIMAXv2.4 (0, 0, 3)(1, 0, 0, 5) (YeoJohnson) (MinMax) + 1356;9ffe8226;0,7857;3,7132;4,7475;0,5763;0,5902;0,5759;0,9392;1,1056;1,0307
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 136;a294aa1c;0,7853;3,7103;4,7527;0,5763;0,5902;0,5759;0,9389;1,1056;1,0306
SARIMAXv2.4 (1, 1, 1)(1, 0, 0, 5) (Log) + 145;0bdc0d33;0,8033;3,3792;4,5483;0,5593;0,5517;0,5598;0,9896;1,0609;1,0288
SARIMAXv2.4 (0, 1, 2)(1, 0, 1, 5) (YeoJohnson) (MinMax) + 14;95322908;0,7747;3,617;4,8683;0,5763;0,5763;0,5764;0,9345;1,0976;1,0242
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) (Standard) + 1;e8a5d17e;0,7919;3,6434;4,679;0,5593;0,5806;0,5586;0,952;1,0776;1,0211
SARIMAXv2.4 (1, 1, 2)(1, 0, 0, 5) (Log) (Standard) + 146;379da122;0,7944;3,4819;4,6504;0,5593;0,5517;0,5598;0,969;1,0609;1,0195
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) + 1234;42ab2a45;0,8035;3,4787;4,5465;0,5424;0,5714;0,5414;0,9806;1,0499;1,0187
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) + 123;1c74f33a;0,8033;3,4798;4,5488;0,5424;0,5714;0,5414;0,9802;1,0499;1,0185
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (MinMax) + 123;d76828c2;0,8033;3,4944;4,549;0,5424;0,5714;0,5414;0,9789;1,0499;1,0179
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (Standard) + 1234;81bff672;0,8027;3,492;4,5555;0,5424;0,5714;0,5414;0,9784;1,0499;1,0177
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (Standard) + 123;1fc519f4;0,802;3,4981;4,564;0,5424;0,5714;0,5414;0,9769;1,0499;1,017
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) + 1245;af34d828;0,8014;3,4896;4,5708;0,5424;0,5714;0,5414;0,9769;1,0499;1,017
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) + 12;d2889b11;0,8017;3,4939;4,5675;0,5424;0,5714;0,5414;0,9769;1,0499;1,017
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) + 1235;705756f1;0,8016;3,4957;4,5681;0,5424;0,5714;0,5414;0,9767;1,0499;1,0169
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) + 124;31b79aff;0,8015;3,4976;4,5691;0,5424;0,5714;0,5414;0,9764;1,0499;1,0168
SARIMAXv2.4 (3, 0, 1)(2, 0, 0, 5) (MinMax) + 1236;a9ee90d5;0,8022;3,5066;4,5617;0,5424;0,5714;0,5414;0,9764;1,0499;1,0168
SARIMAXv2.4 (1, 0, 3)(0, 0, 2, 5) (MinMax) + 124;b4408488;0,8014;3,4975;4,5711;0,5424;0,5714;0,5414;0,9762;1,0499;1,0167
SARIMAXv2.4 (1, 0, 3)(2, 0, 0, 5) (MinMax) + 12;72cfcf1a;0,8014;3,5012;4,5704;0,5424;0,5714;0,5414;0,9759;1,0499;1,0166
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (MinMax) + 1235;c372b78f;0,8017;3,5082;4,5666;0,5424;0,5714;0,5414;0,9757;1,0499;1,0165
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) + 125;4ad31e31;0,8012;3,5004;4,5733;0,5424;0,5714;0,5414;0,9757;1,0499;1,0165
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (Standard) + 1245;2ea39270;0,801;3,497;4,5752;0,5424;0,5714;0,5414;0,9758;1,0499;1,0165
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (Standard) + 1235;b7e04500;0,8012;3,5009;4,5724;0,5424;0,5714;0,5414;0,9757;1,0499;1,0165
SARIMAXv2.4 (1, 1, 1)(2, 0, 0, 5) (YeoJohnson) (Standard) + 145;79aab1d5;0,7912;3,5234;4,6871;0,5593;0,5517;0,5598;0,9614;1,0609;1,0161
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (Standard) + 12;dedbbcd5;0,8004;3,5093;4,5825;0,5424;0,5714;0,5414;0,9739;1,0499;1,0157
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (Standard) + 125;7c4cbc95;0,8005;3,5095;4,5811;0,5424;0,5714;0,5414;0,974;1,0499;1,0157
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (Standard) + 124;367af79c;0,8005;3,5102;4,5808;0,5424;0,5714;0,5414;0,974;1,0499;1,0157
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (MinMax) + 12356;92549a7d;0,8007;3,5184;4,5785;0,5424;0,5714;0,5414;0,9735;1,0499;1,0155
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (MinMax) + 125;c897adc3;0,8007;3,5176;4,5787;0,5424;0,5714;0,5414;0,9736;1,0499;1,0155
SARIMAXv2.4 (1, 1, 1)(0, 0, 0, 5) (YeoJohnson) + 146;bd5b6450;0,7898;3,5494;4,7021;0,5593;0,5517;0,5598;0,9576;1,0609;1,0144
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (MinMax) + 1256;762d894b;0,799;3,5329;4,5976;0,5424;0,5714;0,5414;0,9702;1,0499;1,014
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) + 12345;b59de786;0,8026;3,4806;4,5569;0,5424;0,5574;0,542;0,9792;1,0417;1,0136
